,0
0,-1.660322340372642
1,1.1948692399781353
2,-0.6425344362110791
3,0.42645132747171377
4,-0.2781197135089538
5,0.1928443055794836
6,-0.15713492048681324
7,0.12456803334832385
8,-0.06484596589696015
9,0.0571544377726968
10,-0.04106698054910214
11,0.05147636050339741
12,-0.019272179397218623
13,0.022459644183585876
14,-0.006173455385876162
15,0.038193404081774726
16,-0.024614101176716335
17,0.017036946822048222
18,0.004169638161756812
19,0.007347005836095942
20,0.0007724350430059012
21,0.00718426625935593
22,0.009353524639689886
23,0.02104206629806797
24,-0.011270653629496884
25,0.0031515886151770277
26,0.01726894904504576
27,-0.006482748288495981
28,0.01473225384390035
29,0.013129064998215912
30,-0.012236917290739727
31,0.024820657555206817
32,-0.008805626978720673
33,0.005889258167133886
34,0.020209128834445898
35,0.0012920284052236378
36,0.012089374202618729
37,-0.02175640167895699
38,0.030815242567456443
39,0.006832758819769399
40,-0.007863753624910607
41,0.020983508110709134
42,-0.007797662893271158
43,0.02897461756717121
44,-0.021775704506895307
45,0.022255986178991626
46,-0.014920922883667016
47,0.0376221236172993
48,-0.01753148439040562
49,0.02833546119793963
50,-0.02187586490172488
51,0.031032496810626434
52,-0.016661657418112492
53,0.007208436700449848
54,0.011792636869377655
55,0.0033783540280836423
56,0.0023662454032991067
57,-0.00012850654913543116
58,0.03734667561112638
59,-0.02639530300996574
60,0.044753475836897816
61,-0.016613852824983847
62,0.017408507683071707
63,-0.011612709289530013
64,0.026157648398371324
65,-0.010876869222867671
66,0.007202479260355159
67,-0.0006296682979264936
68,0.021363194702284947
69,-0.016083727332868194
70,0.01827952552154123
71,-0.003400963922301186
72,0.0004943005842011686
73,-0.005943817312582624
74,-0.005505031642154979
75,-0.01590515491971241
76,-0.027275396589285867
77,0.03835493355291391
78,-0.046392675319541755
79,0.05544287101417826
80,-0.05146158017545378
81,0.04761561696265072
82,-0.06688101455981439
83,0.05233382019684362
84,-0.0389792468398016
85,0.027312677915905147
86,-0.004176853087761191
87,0.02345274294529891
88,-0.022272079583998263
89,0.0022097252915209606
