,0
777,25
778,23
779,21
780,21
781,23
782,26
783,30
784,31
785,31
786,29
787,27
788,28
789,30
790,33
791,34
792,33
793,31
794,30
795,30
796,31
797,34
798,37
799,40
800,42
801,43
802,44
803,43
804,43
805,43
806,43
807,42
808,42
809,43
810,44
811,45
812,47
813,47
814,47
815,45
816,41
817,36
818,31
819,26
820,24
821,26
822,31
823,38
824,43
825,45
826,44
827,40
828,34
829,30
830,27
831,28
832,31
833,34
834,37
835,37
836,37
837,36
838,35
839,35
840,35
841,35
842,35
843,35
844,35
845,35
846,37
847,38
848,39
849,39
850,37
851,33
852,30
853,28
854,28
855,30
856,32
857,32
858,30
859,26
860,21
861,17
862,17
863,19
864,22
865,25
866,25
867,23
868,22
869,23
870,28
871,36
872,43
873,47
874,48
875,46
876,43
877,40
878,39
879,39
880,40
881,40
882,40
883,39
884,38
885,37
886,37
887,37
888,37
889,37
890,37
891,36
892,36
893,36
894,37
895,38
896,39
897,40
898,40
899,40
900,40
901,38
902,36
903,34
904,32
905,31
906,30
907,30
908,28
909,26
910,25
911,27
912,31
913,36
914,40
915,41
916,41
917,40
918,39
919,38
920,39
921,40
922,41
923,41
924,40
925,39
926,38
927,38
928,39
929,40
930,41
931,41
932,39
933,37
934,35
935,33
936,31
937,29
938,25
939,21
940,18
941,18
942,20
943,24
944,25
945,24
946,22
947,21
948,22
949,25
950,28
951,31
952,33
953,35
954,36
955,37
956,37
957,38
958,38
959,39
960,40
961,40
962,41
963,42
964,42
965,43
966,44
967,44
968,44
969,44
970,44
971,44
972,45
973,44
974,41
975,38
976,37
977,38
978,42
979,46
980,46
981,41
982,34
983,27
984,22
985,21
986,24
987,30
988,36
989,41
990,42
991,39
992,33
993,26
994,23
995,23
996,27
997,31
998,35
999,36
1000,36
1001,36
1002,36
1003,37
1004,37
1005,38
1006,37
1007,37
1008,36
1009,35
1010,34
1011,34
1012,34
1013,33
1014,32
1015,31
1016,28
1017,26
1018,24
1019,24
1020,25
1021,26
1022,25
1023,21
1024,15
1025,10
1026,8
1027,13
1028,22
1029,34
1030,43
1031,47
1032,44
1033,39
1034,35
1035,33
1036,34
1037,37
1038,39
1039,41
1040,41
1041,42
1042,42
1043,42
1044,42
1045,43
1046,44
1047,46
1048,48
1049,49
1050,49
1051,47
1052,43
1053,39
1054,35
1055,33
1056,33
1057,36
1058,39
1059,42
1060,42
1061,39
1062,33
1063,26
1064,22
1065,23
1066,28
1067,36
1068,44
1069,47
1070,45
1071,39
1072,32
1073,28
1074,28
1075,30
1076,33
1077,36
1078,37
1079,37
1080,36
1081,35
1082,33
1083,33
1084,34
1085,35
1086,36
1087,37
1088,38
1089,37
1090,35
1091,33
1092,32
1093,31
1094,31
1095,30
1096,29
1097,26
1098,23
1099,20
1100,17
1101,17
1102,17
1103,19
1104,22
1105,26
1106,29
1107,31
1108,31
1109,29
1110,26
1111,24
1112,24
1113,26
1114,30
1115,34
1116,38
1117,40
1118,41
1119,42
1120,42
1121,42
1122,42
1123,42
1124,44
1125,47
1126,49
1127,51
1128,50
1129,47
1130,43
1131,41
1132,41
1133,42
1134,42
1135,42
1136,41
1137,39
1138,38
1139,37
1140,34
1141,30
1142,25
1143,21
1144,22
1145,28
1146,38
1147,47
1148,51
1149,49
1150,41
1151,33
1152,26
1153,25
1154,28
1155,33
1156,37
1157,38
1158,37
1159,36
1160,35
1161,35
1162,35
1163,36
1164,36
1165,36
1166,35
1167,35
1168,35
1169,36
1170,35
1171,35
1172,33
1173,31
1174,29
1175,27
1176,26
1177,27
1178,28
1179,28
1180,26
1181,23
1182,21
1183,19
1184,19
1185,18
1186,18
1187,20
1188,24
1189,30
1190,36
1191,40
1192,39
1193,36
1194,32
1195,30
1196,31
1197,34
1198,37
1199,40
1200,41
1201,42
1202,42
1203,42
1204,43
1205,44
1206,47
1207,49
1208,49
1209,48
1210,46
1211,42
1212,40
1213,39
1214,39
1215,39
1216,39
1217,40
1218,41
1219,44
1220,46
1221,45
1222,40
1223,33
1224,27
1225,26
1226,29
1227,36
1228,40
1229,41
1230,36
1231,30
1232,26
1233,25
1234,27
1235,31
1236,33
1237,34
1238,34
1239,33
1240,34
1241,34
1242,35
1243,35
1244,35
1245,34
1246,34
1247,34
1248,34
1249,34
1250,35
1251,36
1252,35
1253,33
1254,31
1255,30
1256,30
1257,32
1258,35
1259,35
1260,32
1261,24
1262,16
1263,11
1264,11
1265,16
1266,23
1267,28
1268,29
1269,27
1270,24
1271,24
1272,26
1273,31
1274,36
1275,40
1276,41
1277,40
1278,38
1279,37
1280,37
1281,39
1282,41
1283,43
1284,45
1285,46
1286,46
1287,46
1288,45
1289,43
1290,41
1291,39
1292,37
1293,35
1294,35
1295,37
1296,41
1297,45
1298,49
1299,49
1300,45
1301,38
1302,29
1303,22
1304,18
1305,21
1306,30
1307,42
1308,52
1309,56
1310,54
1311,46
1312,37
1313,30
1314,27
1315,28
1316,31
1317,34
1318,36
1319,37
1320,37
1321,36
1322,35
1323,33
1324,32
1325,32
1326,33
1327,34
1328,36
1329,37
1330,37
1331,37
1332,37
1333,36
1334,35
1335,33
1336,31
1337,29
1338,28
1339,28
1340,28
1341,27
1342,25
1343,22
1344,19
1345,17
1346,16
1347,15
1348,15
1349,15
1350,17
1351,23
1352,32
1353,41
1354,47
1355,47
1356,42
1357,36
1358,32
1359,32
1360,34
1361,38
1362,40
1363,42
1364,42
1365,42
1366,41
1367,40
1368,40
1369,41
1370,44
1371,47
1372,49
1373,49
1374,47
1375,43
1376,39
1377,37
1378,36
1379,36
1380,36
1381,35
1382,35
1383,38
1384,42
1385,45
1386,43
1387,36
1388,27
1389,21
1390,21
1391,29
1392,40
1393,50
1394,54
1395,50
1396,41
1397,32
1398,25
1399,24
1400,26
1401,30
1402,33
1403,34
1404,34
1405,33
1406,32
1407,32
1408,32
1409,32
1410,33
1411,34
1412,36
1413,37
1414,37
1415,37
1416,35
1417,32
1418,30
1419,29
1420,28
1421,28
1422,27
1423,25
1424,22
1425,21
1426,20
1427,20
1428,19
1429,18
1430,16
1431,17
1432,22
1433,31
1434,40
1435,44
1436,42
1437,36
1438,29
1439,26
1440,27
1441,32
1442,36
1443,39
1444,41
1445,41
1446,41
1447,40
1448,40
1449,40
1450,41
1451,44
1452,47
1453,49
1454,49
1455,46
1456,42
1457,38
1458,36
1459,35
1460,36
1461,36
1462,37
1463,39
1464,42
1465,45
1466,44
1467,39
1468,31
1469,22
1470,18
1471,21
1472,30
1473,39
1474,44
1475,45
1476,43
1477,40
1478,36
1479,34
1480,33
1481,33
1482,34
1483,35
1484,37
1485,38
1486,38
1487,37
1488,36
1489,35
1490,34
1491,34
1492,36
1493,39
1494,40
1495,41
1496,39
1497,35
1498,31
1499,29
1500,28
1501,27
1502,27
1503,26
1504,25
1505,23
1506,20
1507,17
1508,15
1509,14
1510,16
1511,22
1512,30
1513,37
1514,40
1515,39
1516,35
1517,31
1518,29
1519,30
1520,33
1521,37
1522,40
1523,41
1524,42
1525,42
1526,41
1527,41
1528,40
1529,41
1530,42
1531,45
1532,48
1533,49
1534,49
1535,45
1536,42
1537,39
1538,38
1539,38
1540,37
1541,36
1542,35
1543,35
1544,37
1545,41
1546,43
1547,42
1548,36
1549,29
1550,23
1551,24
1552,30
1553,40
1554,50
1555,54
1556,53
1557,46
1558,36
1559,27
1560,23
1561,24
1562,28
1563,33
1564,35
1565,35
1566,35
1567,34
1568,34
1569,35
1570,36
1571,37
1572,37
1573,36
1574,37
1575,37
1576,37
1577,36
1578,33
1579,29
1580,24
1581,22
1582,22
1583,25
1584,28
1585,28
1586,26
1587,20
1588,15
1589,10
1590,8
1591,9
1592,14
1593,22
1594,30
1595,36
1596,38
1597,35
1598,31
1599,29
1600,29
1601,32
1602,36
1603,41
1604,43
1605,44
1606,44
1607,44
1608,43
1609,43
1610,44
1611,46
1612,49
1613,51
1614,51
1615,49
1616,45
1617,42
1618,40
1619,39
1620,39
1621,39
1622,37
1623,36
1624,37
1625,41
1626,45
1627,46
1628,42
1629,34
1630,27
1631,25
1632,29
1633,37
1634,45
1635,48
1636,45
1637,38
1638,32
1639,28
1640,28
1641,30
1642,33
1643,34
1644,34
1645,33
1646,32
1647,33
1648,34
1649,35
1650,35
1651,35
1652,35
1653,34
1654,34
1655,34
1656,34
1657,33
1658,31
1659,28
1660,27
1661,26
1662,27
1663,27
1664,27
1665,26
1666,23
1667,20
1668,17
1669,15
1670,14
1671,14
1672,17
1673,21
1674,27
1675,33
1676,36
1677,35
1678,32
1679,29
1680,28
1681,31
1682,35
1683,39
1684,42
1685,43
1686,44
1687,43
1688,42
1689,42
1690,43
1691,45
1692,48
1693,50
1694,51
1695,49
1696,45
1697,41
1698,39
1699,39
1700,40
1701,40
1702,38
1703,36
1704,36
1705,39
1706,44
1707,47
1708,46
1709,38
1710,28
1711,21
1712,21
1713,29
1714,41
1715,51
1716,54
1717,50
1718,41
1719,31
1720,25
1721,24
1722,27
1723,31
1724,33
1725,34
1726,34
1727,33
1728,33
1729,34
1730,36
1731,38
1732,39
1733,40
1734,39
1735,37
1736,33
1737,30
1738,28
1739,27
1740,28
1741,28
1742,28
1743,26
1744,24
1745,22
1746,21
1747,19
1748,17
1749,15
1750,14
1751,16
1752,22
1753,29
1754,34
1755,36
1756,34
1757,31
1758,30
1759,31
1760,33
1761,37
1762,40
1763,41
1764,41
1765,41
1766,41
1767,41
1768,41
1769,41
1770,40
1771,41
1772,43
1773,45
1774,48
1775,47
1776,45
1777,41
1778,37
1779,36
1780,38
1781,42
1782,45
1783,44
1784,39
1785,32
1786,28
1787,29
1788,37
1789,45
1790,50
1791,48
1792,40
1793,33
1794,29
1795,31
1796,37
1797,41
1798,43
1799,42
1800,39
1801,35
1802,33
1803,32
1804,32
1805,33
1806,33
1807,33
1808,33
1809,34
1810,34
1811,34
1812,35
1813,36
1814,37
1815,37
1816,35
1817,33
1818,30
1819,29
1820,28
1821,28
1822,28
1823,26
1824,24
1825,22
1826,21
1827,20
1828,19
1829,15
1830,10
1831,7
1832,8
1833,14
1834,23
1835,32
1836,37
1837,37
1838,36
1839,34
1840,34
1841,36
1842,39
1843,43
1844,45
1845,47
1846,47
1847,46
1848,46
1849,46
1850,48
1851,51
1852,54
1853,54
1854,53
1855,48
1856,44
1857,41
1858,40
1859,40
1860,41
1861,42
1862,42
1863,42
1864,44
1865,47
1866,50
1867,49
1868,46
1869,42
1870,39
1871,39
1872,41
1873,43
1874,42
1875,39
1876,35
1877,33
1878,35
1879,38
1880,40
1881,39
1882,36
1883,32
1884,30
1885,31
1886,33
1887,36
1888,37
1889,37
1890,36
1891,35
1892,35
1893,35
1894,35
1895,35
1896,34
1897,34
1898,33
1899,33
1900,33
1901,33
1902,32
1903,32
1904,32
1905,33
1906,34
1907,34
1908,31
1909,26
1910,20
1911,17
1912,18
1913,21
1914,23
1915,22
1916,18
1917,14
1918,16
1919,24
1920,35
1921,45
1922,50
1923,47
1924,41
1925,36
1926,33
1927,35
1928,38
1929,41
1930,43
1931,43
1932,43
1933,42
1934,42
1935,42
1936,44
1937,44
1938,44
1939,41
1940,39
1941,37
1942,39
1943,43
1944,48
1945,50
1946,46
1947,38
1948,28
1949,21
1950,19
1951,24
1952,33
1953,42
1954,46
1955,46
1956,41
1957,35
1958,29
1959,27
1960,27
1961,31
1962,36
1963,41
1964,43
1965,42
1966,39
1967,35
1968,33
1969,32
1970,33
1971,33
1972,34
1973,33
1974,33
1975,33
1976,34
1977,34
1978,33
1979,32
1980,31
1981,30
1982,29
1983,29
1984,28
1985,27
1986,25
1987,22
1988,19
1989,18
1990,17
1991,17
1992,15
1993,12
1994,11
1995,13
1996,20
1997,29
1998,37
1999,39
2000,37
2001,31
2002,27
2003,26
2004,29
2005,34
2006,39
2007,42
2008,43
2009,44
2010,45
2011,46
2012,46
2013,46
2014,45
2015,45
2016,44
2017,43
2018,41
2019,40
2020,40
2021,42
2022,46
2023,50
2024,52
2025,48
2026,38
2027,27
2028,18
2029,15
2030,21
2031,32
2032,43
2033,49
2034,47
2035,40
2036,31
2037,24
2038,24
2039,29
2040,36
2041,42
2042,44
2043,42
2044,37
2045,33
2046,31
2047,31
2048,32
2049,33
2050,34
2051,34
2052,34
2053,34
2054,34
2055,34
2056,34
2057,32
2058,31
2059,29
2060,27
2061,25
2062,22
2063,18
2064,14
2065,10
2066,7
2067,5
2068,5
2069,5
2070,7
2071,13
2072,22
2073,33
2074,42
2075,46
2076,44
2077,39
2078,35
2079,33
2080,34
2081,36
2082,39
2083,40
2084,41
2085,42
2086,43
2087,45
2088,46
2089,47
2090,47
2091,47
2092,46
2093,46
2094,46
2095,44
2096,41
2097,36
2098,33
2099,34
2100,39
2101,45
2102,47
2103,43
2104,32
2105,20
2106,13
2107,15
2108,26
2109,41
2110,51
2111,53
2112,48
2113,39
2114,32
2115,31
2116,35
2117,39
2118,40
2119,38
2120,34
2121,31
2122,30
2123,31
2124,32
2125,32
2126,32
2127,31
2128,31
2129,32
2130,33
2131,34
2132,35
2133,35
2134,35
2135,34
2136,32
2137,30
2138,29
2139,29
2140,30
2141,31
2142,31
2143,28
2144,24
2145,19
2146,17
2147,18
2148,19
2149,20
2150,18
2151,16
2152,16
2153,21
2154,31
2155,43
2156,52
2157,54
2158,49
2159,41
2160,33
2161,29
2162,31
2163,34
2164,38
2165,40
2166,41
2167,41
2168,41
2169,42
2170,43
2171,43
2172,41
2173,39
2174,37
2175,38
2176,41
2177,46
2178,49
2179,48
2180,43
2181,36
2182,30
2183,29
2184,32
2185,38
2186,44
2187,47
2188,45
2189,40
2190,34
2191,30
2192,29
2193,30
2194,31
2195,32
2196,32
2197,31
2198,31
2199,32
2200,34
2201,35
2202,35
2203,34
2204,33
2205,34
2206,37
2207,41
2208,44
2209,44
2210,41
2211,37
2212,33
2213,31
2214,32
2215,34
2216,36
2217,37
2218,37
2219,35
2220,33
2221,29
2222,25
2223,22
2224,19
2225,18
2226,16
2227,14
2228,11
2229,7
2230,5
2231,8
2232,15
2233,26
2234,36
2235,42
2236,41
2237,37
2238,32
2239,29
2240,30
2241,33
2242,37
2243,40
2244,42
2245,42
2246,42
2247,41
2248,41
2249,43
2250,45
2251,47
2252,49
2253,49
2254,48
2255,46
2256,43
2257,40
2258,38
2259,37
2260,38
2261,41
2262,45
2263,49
2264,49
2265,45
2266,37
2267,28
2268,22
2269,22
2270,28
2271,36
2272,42
2273,44
2274,41
2275,34
2276,28
2277,26
2278,28
2279,32
2280,37
2281,39
2282,38
2283,35
2284,32
2285,30
2286,31
2287,32
2288,34
2289,34
2290,34
2291,33
2292,33
2293,34
2294,35
2295,36
2296,36
2297,34
2298,32
2299,30
2300,28
2301,27
2302,28
2303,30
2304,31
2305,31
2306,29
2307,26
2308,22
2309,19
2310,17
2311,16
2312,14
2313,12
2314,11
2315,15
2316,24
2317,35
2318,45
2319,48
2320,46
2321,39
2322,33
2323,30
2324,32
2325,35
2326,39
2327,42
2328,44
2329,45
2330,45
2331,46
2332,48
2333,49
2334,49
2335,48
2336,47
2337,46
2338,45
2339,44
2340,43
2341,41
2342,39
2343,38
2344,39
2345,42
2346,45
2347,45
2348,42
2349,35
2350,27
2351,21
2352,21
2353,27
2354,37
2355,47
2356,53
2357,53
2358,47
2359,39
2360,31
2361,27
2362,27
2363,30
2364,33
2365,35
2366,35
2367,33
2368,32
2369,31
2370,32
2371,33
2372,34
2373,34
2374,34
2375,33
2376,33
2377,33
2378,33
2379,34
2380,34
2381,33
2382,32
2383,30
2384,28
2385,28
2386,29
2387,30
2388,30
2389,28
2390,24
2391,20
2392,16
2393,14
2394,14
2395,14
2396,15
2397,18
2398,24
2399,33
2400,42
2401,47
2402,47
2403,43
2404,36
2405,31
2406,29
2407,30
2408,34
2409,38
2410,41
2411,42
2412,43
2413,43
2414,43
2415,45
2416,47
2417,49
2418,50
2419,50
2420,49
2421,48
2422,47
2423,45
2424,43
2425,41
2426,41
2427,44
2428,49
2429,52
2430,50
2431,43
2432,31
2433,19
2434,12
2435,13
2436,24
2437,38
2438,49
2439,54
2440,50
2441,41
2442,32
2443,26
2444,26
2445,29
2446,33
2447,36
2448,36
2449,34
2450,33
2451,32
2452,32
2453,33
2454,34
2455,34
2456,33
2457,32
2458,32
2459,33
2460,34
2461,35
2462,35
2463,34
2464,31
2465,29
2466,29
2467,30
2468,32
2469,32
2470,29
2471,23
2472,15
2473,10
2474,8
2475,9
2476,13
2477,18
2478,25
2479,32
2480,38
2481,42
2482,43
2483,40
2484,36
2485,33
2486,33
2487,34
2488,37
2489,39
2490,41
2491,42
2492,42
2493,42
2494,42
2495,43
2496,44
2497,46
2498,47
2499,48
2500,49
2501,48
2502,47
2503,45
2504,42
2505,37
2506,33
2507,31
2508,33
2509,37
2510,41
2511,42
2512,38
2513,31
2514,24
2515,21
2516,24
2517,32
2518,42
2519,49
2520,51
2521,47
2522,40
2523,32
2524,28
2525,27
2526,30
2527,33
2528,35
2529,36
2530,35
2531,35
2532,35
2533,35
2534,36
2535,36
2536,36
2537,36
2538,35
2539,35
2540,34
2541,34
2542,34
2543,34
2544,32
2545,31
2546,29
2547,29
2548,29
2549,28
2550,27
2551,25
2552,21
2553,17
2554,13
2555,10
2556,10
2557,13
2558,20
2559,28
2560,36
2561,41
2562,42
2563,39
2564,35
2565,31
2566,30
2567,30
2568,33
2569,36
2570,38
2571,40
2572,41
2573,42
2574,41
2575,41
2576,42
2577,44
2578,46
2579,49
2580,49
2581,49
2582,47
2583,45
2584,43
2585,40
2586,37
2587,34
2588,34
2589,38
2590,43
2591,48
2592,47
2593,41
2594,31
2595,23
2596,20
2597,26
2598,37
2599,47
2600,50
2601,47
2602,39
2603,31
2604,28
2605,28
2606,31
2607,34
2608,34
2609,34
2610,33
2611,32
2612,33
2613,34
2614,35
2615,35
2616,34
2617,34
2618,33
2619,34
2620,34
2621,34
2622,33
2623,31
2624,30
2625,30
2626,32
2627,33
2628,34
2629,32
2630,28
2631,23
2632,20
2633,18
2634,18
2635,18
2636,17
2637,17
2638,18
2639,24
2640,32
2641,39
2642,41
2643,38
2644,32
2645,27
2646,25
2647,27
2648,32
2649,37
2650,40
2651,42
2652,42
2653,42
2654,43
2655,45
2656,46
2657,47
2658,46
2659,46
2660,46
2661,46
2662,46
2663,45
2664,42
2665,38
2666,36
2667,37
2668,41
2669,45
2670,46
2671,41
2672,33
2673,23
2674,18
2675,20
2676,27
2677,37
2678,44
2679,47
2680,46
2681,42
2682,38
2683,35
2684,34
2685,33
2686,33
2687,33
2688,33
2689,34
2690,35
2691,36
2692,36
2693,36
2694,36
2695,35
2696,35
2697,35
2698,36
2699,36
2700,35
2701,34
2702,32
2703,31
2704,29
2705,29
2706,29
2707,30
2708,30
2709,28
2710,25
2711,21
2712,16
2713,12
2714,8
2715,7
2716,11
2717,19
2718,30
2719,41
2720,46
2721,44
2722,38
2723,32
2724,28
2725,28
2726,32
2727,36
2728,39
2729,41
2730,42
2731,43
2732,42
2733,42
2734,42
2735,42
2736,44
2737,46
2738,48
2739,49
2740,47
2741,43
2742,40
2743,39
2744,41
2745,44
2746,44
2747,41
2748,33
2749,26
2750,25
2751,29
2752,38
2753,45
2754,46
2755,42
2756,38
2757,38
2758,43
2759,51
2760,58
2761,58
2762,50
2763,38
2764,26
2765,19
2766,18
2767,22
2768,28
2769,32
2770,33
2771,33
2772,32
2773,31
2774,32
2775,32
2776,34
2777,35
2778,36
2779,37
2780,38
2781,38
2782,38
2783,37
2784,36
2785,33
2786,30
2787,27
2788,24
2789,22
2790,19
2791,15
2792,12
2793,8
2794,6
2795,4
2796,5
2797,9
2798,17
2799,29
2800,40
2801,48
2802,50
2803,47
2804,41
2805,35
2806,32
2807,31
2808,33
2809,35
2810,37
2811,39
2812,40
2813,41
2814,41
2815,41
2816,41
2817,42
2818,44
2819,46
2820,48
2821,48
2822,48
2823,47
2824,45
2825,44
2826,40
2827,36
2828,31
2829,29
2830,32
2831,37
2832,43
2833,44
2834,41
2835,34
2836,28
2837,26
2838,31
2839,39
2840,47
2841,52
2842,51
2843,45
2844,36
2845,30
2846,27
2847,27
2848,30
2849,32
2850,33
2851,33
2852,32
2853,32
2854,33
2855,35
2856,37
2857,37
2858,37
2859,35
2860,34
2861,33
2862,34
2863,35
2864,36
2865,37
2866,35
2867,32
2868,29
2869,27
2870,25
2871,23
2872,20
2873,16
2874,13
2875,11
2876,11
2877,13
2878,17
2879,22
2880,28
2881,36
2882,44
2883,47
2884,45
2885,40
2886,33
2887,29
2888,28
2889,30
2890,34
2891,38
2892,40
2893,40
2894,40
2895,39
2896,39
2897,39
2898,41
2899,43
2900,46
2901,48
2902,49
2903,49
2904,47
2905,46
2906,43
2907,38
2908,34
2909,31
2910,31
2911,35
2912,40
2913,42
2914,40
2915,34
2916,28
2917,26
2918,29
2919,37
2920,44
2921,48
2922,48
2923,45
2924,42
2925,39
2926,36
2927,35
2928,33
2929,32
2930,31
2931,31
2932,32
2933,33
2934,34
2935,34
2936,35
2937,36
2938,36
2939,35
2940,35
2941,35
2942,35
2943,36
2944,35
2945,34
2946,31
2947,27
2948,25
2949,23
2950,22
2951,20
2952,18
2953,14
2954,11
2955,10
2956,11
2957,13
2958,17
2959,22
2960,29
2961,37
2962,43
2963,46
2964,44
2965,39
2966,35
2967,32
2968,32
2969,34
2970,37
2971,39
2972,41
2973,41
2974,41
2975,40
2976,40
2977,42
2978,44
2979,47
2980,50
2981,50
2982,47
2983,44
2984,42
2985,42
2986,42
2987,42
2988,39
2989,34
2990,30
2991,31
2992,36
2993,42
2994,47
2995,45
2996,39
2997,31
