,0
0,0.23590314133214818
1,0.22960146007283289
2,0.22313394104419348
3,0.21650089718448395
4,0.20970475284767787
5,0.20275006788624328
6,0.1956435384053421
7,0.18839397401958013
8,0.1810122516925583
9,0.17351124648963712
10,0.16590573982264
11,0.15821230600906677
12,0.15044917820561565
13,0.14263609500313823
14,0.13479412918624778
15,0.1269455003621065
16,0.11911337334818217
17,0.11132164437573788
18,0.10359471731204462
19,0.0959572722290627
20,0.08843402874756201
21,0.08104950666193034
22,0.07382778640224164
23,0.06679227191439008
24,0.059965458537298844
25,0.05336870842670738
26,0.047022036019318314
27,0.040943905948378045
28,0.035151045713280205
29,0.02965827527256426
30,0.024478355572242094
31,0.01962185784188275
32,0.015097055290525851
33,0.010909838615332568
34,0.007063656499874504
35,0.003559482028673955
36,0.0003958056820012601
37,-0.002431344696701032
38,-0.004928356847321069
39,-0.00710396012240011
40,-0.008969125052003868
41,-0.01053693717868942
42,-0.011822446174440948
43,-0.012842491521080746
44,-0.013615506295043822
45,-0.01416130084369005
46,-0.014500828370890062
47,-0.01465593466205739
48,-0.014649094370674298
49,-0.014503136457724608
50,-0.014240961520003204
51,-0.013885253862066627
52,-0.013458191257152308
53,-0.012981155404621525
54,-0.012474446123516891
55,-0.01195700232404473
56,-0.011446132769814987
57,-0.010957259584514212
58,-0.010503677366995312
59,-0.010096330659306041
60,-0.009743612364137455
61,-0.009451185532319606
62,-0.00922183073915761
63,-0.00905532104214224
64,-0.008948326264287765
65,-0.00889434807831968
66,-0.008883687081312708
67,-0.008903442747876689
68,-0.008937546837022303
69,-0.008966830505475087
70,-0.008969125052003868
71,-0.008919395886009873
72,-0.008789908983031225
73,-0.008550428762524653
74,-0.008168446003080199
75,-0.007609434099877355
76,-0.006837131672268626
77,-0.005813849248212932
78,-0.004500797490706532
79,-0.0028584341910571354
80,-0.0008468270380967979
81,0.0015739710167830268
82,0.004443537139513509
83,0.007800688209215423
84,0.011683088199055724
85,0.01612685697654115
86,0.0211661841886146
87,0.0268329518933772
88,0.03315636956197299
89,0.040162625001008756
90,0.04787455463845802
91,0.05631133647504072
92,0.06548820882959738
93,0.07541621780268049
94,0.08610199614856029
95,0.09754757598510011
96,0.10975023748472967
97,0.12270239538127026
98,0.1363915247993388
99,0.1508001275680737
100,0.1659057398226409
101,0.18168098132837063
102,0.1980936465869707
103,0.21510683740562708
104,0.23267913623125125
105,0.25076481917779514
106,0.2693141073070544
107,0.2882734543672969
108,0.30758586885191264
109,0.3271912679159028
110,0.3470268603843065
111,0.36702755580662405
112,0.38712639625778955
113,0.4072550073614494
114,0.4273440648179072
115,0.4473237725587227
116,0.46712434852422646
117,0.48667651397082956
118,0.5059119821623268
119,0.524763942284749
120,0.5431675344474671
121,0.5610603116941721
122,0.5783826850460256
123,0.5950783477342405
124,0.6110946749500457
125,0.6263830956445648
126,0.6408994331479683
127,0.6546042116439956
128,0.6674629258305869
129,0.679446271416654
130,0.6905303344465743
131,0.7006967378043267
132,0.7099327436251368
133,0.7182313107304648
134,0.7255911065986886
135,0.7320164737852144
136,0.7375173511079538
137,0.7421091503139845
138,0.7458125893363263
139,0.7486534836331131
140,0.7506624974708354
141,0.7518748573658991
142,0.752330030230655
143,0.7520713690786271
144,0.7511457294258772
145,0.7496030597784644
146,0.747495969817833
147,0.7448792800843504
148,0.7418095571124237
149,0.738344638087316
150,0.734543149172989
151,0.7304640217009775
152,0.7261660104126717
153,0.7217072179109651
154,0.7171446294027293
155,0.7125336617017144
156,0.7079277303133891
157,0.7033778382402511
158,0.6989321899303222
159,0.6946358335449272
160,0.6905303344465716
161,0.6866534825069381
162,0.6830390355113689
163,0.6797165005927068
164,0.6767109552677413
165,0.6740429092767997
166,0.6717282080451072
167,0.6697779781970059
168,0.668198615164667
169,0.666991812545179
170,0.6661546324779053
171,0.6656796159408582
