,0
0,0.36359561232745286
1,0.36029840064680574
2,0.35748223789112377
3,0.3551615664877188
4,0.3533488168568075
5,0.3520541756638309
6,0.35128536709584157
7,0.35104745004362226
8,0.3513426339535961
9,0.3521701159631956
10,0.35352594175131546
11,0.3554028923237533
12,0.3577903987131874
13,0.36067448630811416
14,0.36403775023645846
15,0.36785936292091126
16,0.37211511459790536
17,0.3767774872527063
18,0.3818157620746714
19,0.38719616018099057
20,0.3928820160000406
21,0.39883398234879675
22,0.4050102658878947
23,0.4113668912960229
24,0.41785799217611785
25,0.4244361263936014
26,0.43105261325426714
27,0.43765788966075014
28,0.444201882144065
29,0.4506343914536499
30,0.45690548620881444
31,0.4629659019674195
32,0.4687674419574517
33,0.4742633756442407
34,0.479408831272111
35,0.4841611785249844
36,0.4884803974958958
37,0.49232943024087383
38,0.49567451131724116
39,0.49848547386941977
40,0.5007360280255186
41,0.5024040086031896
42,0.5034715893918715
43,0.5039254615776461
44,0.5037569742039407
45,0.5029622349129017
46,0.5015421695853677
47,0.499502539887656
48,0.4968539181376581
49,0.4936116193165798
50,0.48979559047197796
51,0.4854302581781571
52,0.4805443351374672
53,0.47517058741591534
54,0.4693455642050326
55,0.4631092923841855
56,0.45650493852039364
57,0.44957844128163504
58,0.4423781175513275
59,0.4349542458127367
60,0.4273586306193744
61,0.41964415217844575
62,0.4118643052463007
63,0.40407273166635527
64,0.396322750968535
65,0.3886668934950226
66,0.3811564405178247
67,0.37384097577053677
68,0.36676795272885343
69,0.35998228184301606
70,0.35352594175131635
71,0.3474376182890335
72,0.3417523748526925
73,0.33650135738912823
74,0.3317115369538053
75,0.32740549242730843
76,0.3236012355959401
77,0.32031208039560255
78,0.3175465576916636
79,0.31530837652577315
80,0.3135964323072873
81,0.31240486196766426
82,0.31172314563407255
83,0.31153625391972994
84,0.3118248394762899
85,0.3125654710136496
86,0.3137309075684085
87,0.31529041039892824
88,0.3172100895058607
89,0.3194532814269717
90,0.32198095463643384
91,0.3247521385959926
92,0.32772437226080076
93,0.3308541676386021
94,0.3340974838403419
95,0.33741020694393953
96,0.34074863092282826
97,0.34406993486734105
98,0.3473326517508939
99,0.35049712406334343
100,0.3535259417513137
101,0.35638435806744173
102,0.3590406791367622
103,0.36146662329676005
104,0.36363764655473396
105,0.36553323083064804
106,0.3671371320110772
107,0.3684375852277473
108,0.3694274651878571
109,0.37010439981956367
110,0.37047083594974417
111,0.370534056198605
112,0.3703061467512878
113,0.3698039161472666
114,0.36904876570709
115,0.36806651269042057
116,0.36688716774290153
117,0.36554466863854795
118,0.3640765727544535
119,0.3625237111210211
120,0.3609298072702982
121,0.35934106445287295
122,0.3578057251074389
123,0.35637360674273566
124,0.35509561862722894
125,0.35402326387443406
126,0.35320813166015785
127,0.3527013844100555
128,0.3525532448511939
129,0.352812487829004
130,0.35352594175131546
131,0.35473800443438375
132,0.3564901779925673
133,0.35882062723580965
134,0.36176376581792535
135,0.3653498741170589
136,0.3696047525300319
137,0.3745494135268741
138,0.38019981544516757
139,0.3865666406086774
140,0.39365511993510793
141,0.4014649057585533
142,0.4099899941363834
143,0.41921869744392204
144,0.42913366758640414
145,0.439711969682282
146,0.45092520559838967
147,0.4627396862517221
148,0.4751166511377587
149,0.4880125331067502
150,0.5013792659910337
151,0.5151646322920858
152,0.5293126477697632
153,0.543763979440925
154,0.5584563931943345
155,0.5733252269650446
156,0.5883038851879245
157,0.6033243500675978
158,0.6183177050631627
159,0.6332146658910469
160,0.6479461142997254
161,0.6624436298652894
162,0.6766400150971412
163,0.69046980922786
164,0.703869786189216
165,0.7167794324458772
166,0.7291414005681123
167,0.7409019346715615
168,0.7520112641344845
169,0.76242396231663
170,0.7720992673464799
171,0.7810013624115806
172,0.7890996133756518
173,0.7963687619530031
174,0.8027890730906826
175,0.8083464356382111
176,0.8130324158189657
177,0.8168442634522712
178,0.8197848713069238
179,0.8218626883906186
180,0.8230915883921819
181,0.8234906948900784
182,0.8230841653182086
183,0.8219009360346821
184,0.8199744311681032
185,0.8173422382157627
186,0.8140457536367496
187,0.8101298019173662
188,0.8056422317859209
189,0.8006334934150372
190,0.7951562005739321
191,0.7892646817769675
192,0.7830145245202091
193,0.7764621167029393
194,0.7696641892980542
195,0.7626773642634266
196,0.755557711578116
197,0.7483603191431953
198,0.7411388791098199
199,0.7339452939882518
200,0.7268293056542587
201,0.7198381501055646
202,0.7130162405345528
203,0.7064048809766925
204,0.7000420124711324
205,0.6939619933335184
206,0.6881954147954392
207,0.6827689529125625
208,0.677705257289932
209,0.6730228768190241
210,0.6687362222733366
211,0.6648555652684838
212,0.6613870727639384
213,0.658332875969025
214,0.655691172218269
215,0.653456358104453
216,0.6516191919025784
217,0.6501669830881633
218,0.6490838065496636
219,0.6483507389191976
220,0.6479461142997316
221,0.6478457965507136
222,0.6480234652092607
223,0.6484509120695616
224,0.6490983454203034
225,0.6499346989472663
226,0.6509279423455236
227,0.6520453907517139
228,0.6532540102005342
229,0.6545207164290794
230,0.6558126644961906
231,0.6570975268496193
232,0.6583437576590292
233,0.6595208414358034
234,0.6605995241778437
235,0.6615520255072465
236,0.6623522305074401
237,0.6629758602121143
238,0.6634006199470814
239,0.6636063249763602
240,0.6635750031521814
241,0.663290974511888
242,0.6627409080017559
243,0.6619138557345172
244,0.6608012654027968
245,0.6593969716719625
246,0.6576971675616203
247,0.6557003569928437
248,0.6534072898278067
249,0.6508208808572666
250,0.6479461142997325
251,0.6447899354624624
252,0.6413611312789333
253,0.6376702014793638
254,0.6337292221713353
255,0.6295517036056877
256,0.6251524438805358
257,0.6205473802933641
258,0.6157534399896436
259,0.6107883914767616
260,0.605670698476648
261,0.6004193774801232
262,0.595053860243203
263,0.5895938623318706
264,0.5840592586793969
265,0.578469966971122
266,0.5728458395179326
267,0.5672065641236932
268,0.5615715742953808
269,0.5559599689904351
270,0.5503904419449093
271,0.5448812204814599
272,0.5394500135588185
273,0.5341139686967189
274,0.5288896372930507
275,0.5237929477454832
276,0.518839185698309
277,0.5140429806584761
278,0.5094182981629354
279,0.5049784366335013
280,0.5007360280255222
281,0.49670304136285015
282,0.4928907882540665
283,0.4893099295028165
284,0.4859704819586659
285,0.4828818248023401
286,0.48005270452060955
287,0.4774912378997662
288,0.4752049124511277
289,0.4732005837767126
290,0.4714844694854472
291,0.4700621393795217
292,0.46893850174395
293,0.4681177856890857
294,0.46760351961374
295,0.4673985059730157
296,0.4675047926497635
297,0.4679236413383041
298,0.4686554934528253
299,0.4696999341691237
300,0.47105565529508553
301,0.4727204177412787
302,0.474691014427429
303,0.47696323451120914
304,0.4795318298632756
305,0.48239048473454993
306,0.48553178956895593
307,0.4889472199062901
308,0.49262712129588415
309,0.4965607011018216
310,0.5007360280255222
311,0.5051400401019208
312,0.5097585618415819
313,0.5145763310943616
314,0.5195770361017678
315,0.5247433630855571
316,0.5300570545918362
317,0.5354989786738429
318,0.5410492088546954
319,0.5466871146653958
320,0.5523914624054074
321,0.5581405256247605
322,0.5639122046802729
323,0.5696841545756435
324,0.5754339201583409
325,0.5811390776168732
326,0.5867773811021388
327,0.5923269131881952
328,0.5977662377920634
329,0.6030745540909361
330,0.6082318499097754
331,0.6132190530036512
332,0.6180181786285628
333,0.6226124717823662
334,0.6269865425046737
335,0.6311264926512266
336,0.6350200326045048
337,0.6386565864480227
338,0.6420273842165694
339,0.6451255399375615
340,0.647946114299728
341,0.650486160921969
342,0.6527447553479462
343,0.6547230060574583
344,0.65642404696366
345,0.6578530110530201
346,0.6590169850207213
347,0.6599249449562503
348,0.6605876733392186
349,0.6610176578125939
350,0.6612289724061506
351,0.6612371420857768
352,0.6610589917006564
353,0.6607124805892788
354,0.6602165242831717
355,0.6595908049130328
356,0.6588555720726497
357,0.6580314360301633
358,0.6571391552922679
359,0.6561994206221602
360,0.6552326376867814
361,0.654258710560133
362,0.6532968283378455
363,0.6523652571218479
364,0.6514811396133249
365,0.6506603045067321
366,0.6499170878072968
367,0.6492641681005082
368,0.6487124176839236
369,0.6482707713315792
370,0.647946114299728
371,0.6477431910010223
372,0.6476645355752213
373,0.6477104253685511
374,0.6478788581047841
375,0.6481655532897417
376,0.6485639781407757
377,0.6490653980761669
378,0.6496589515387994
379,0.6503317486670461
380,0.6510689930662048
381,0.65185412567899
382,0.6526689895060747
383,0.6534940136909952
384,0.6543084152593748
385,0.6550904165943914
386,0.6558174765397338
387,0.6564665328516428
388,0.6570142535736165
389,0.6574372947842813
390,0.6577125620709641
391,0.6578174730115052
392,0.6577302179041027
393,0.6574300159721789
394,0.6568973642869969
395,0.6561142766968109
396,0.6550645101258441
397,0.653733775710843
398,0.6521099323742696
399,0.6501831605922765
400,0.6479461142997289
401,0.6453940490822045
402,0.642524925034822
403,0.6393394829164878
404,0.6358412924942813
405,0.6320367722530795
406,0.6279351799369746
407,0.6235485736894901
408,0.6188917438645438
409,0.6139821158881391
410,0.6088396248564454
411,0.6034865628581247
412,0.5979474003026874
413,0.5922485828197779
414,0.5864183055635594
415,0.5804862670084248
416,0.5744834045545888
417,0.5684416144720492
418,0.5623934588964685
419,0.5563718627484553
420,0.5504098035770397
421,0.5445399974265914
422,0.5387945838935959
423,0.5332048135736196
424,0.5278007410999512
425,0.5226109269425709
426,0.517662151070156
427,0.5129791414785068
428,0.508584320457806
429,0.5044975713087165
430,0.5007360280255213
431,0.4973138902452501
432,0.4942422655167542
433,0.4915290406755677
434,0.48917878382212354
435,0.4871926780947806
436,0.48556848810885356
437,0.48430055960151286
438,0.48337985248323356
439,0.4827940071533474
440,0.4825274435936109
441,0.4825614924130841
442,0.48287455668372736
443,0.483442303082545
444,0.48423788054636674
445,0.4852321643524595
446,0.4863940232658246
447,0.48769060714480794
448,0.4890876521734837
449,0.490549800694426
450,0.49204093245186
451,0.49352450392325675
452,0.494963892320639
453,0.4963227407806503
454,0.4975653012365848
455,0.4986567714766297
456,0.4995636229395748
457,0.5002539158834027
458,0.5006975986811408
459,0.5008667881523614
460,0.5007360280255222
461,0.5002825228441825
462,0.49948634487742094
463,0.4983306118681057
464,0.49680163375002717
465,0.4948890267830137
466,0.49258579389037394
467,0.4898883703326211
468,0.486796634210819
469,0.4833138816594591
470,0.47944676695741695
471,0.47520520815335665
472,0.47060225916469367
473,0.46565394966263973
474,0.46037909439714664
475,0.45479907393983066
476,0.4489375891277749
477,0.4428203917727238
478,0.43647499445522797
479,0.42993036244967886
480,0.42321659102093534
481,0.4163645714940154
482,0.4094056496240466
483,0.4023712798820256
484,0.39529267932242007
485,0.3882004847105316
486,0.3811244165601986
487,0.3740929536667066
488,0.36713302161543737
489,0.3602696986056202
490,0.35352594175131635
491,0.34692233681054585
492,0.3404768740504185
493,0.3342047526836005
494,0.32811821601225866
495,0.32222641909301597
496,0.31653533039380655
497,0.31104766855389876
498,0.3057628749866419
499,0.3006771226832532
500,0.29578336119028314
501,0.2910713973470589
502,0.2865280109861068
503,0.28213710442417117
504,0.27787988420717635
505,0.2737350732241062
506,0.269679150974941
507,0.2656866194715235
508,0.2617302919692879
509,0.25778160147654106
510,0.253810925768442
511,0.24978792544760964
512,0.2456818914447032
513,0.2414620982415796
514,0.2370981590285881
515,0.23256037897654291
516,0.22782010281383247
517,0.22285005294951343
518,0.2176246544742737
519,0.21212034350122533
520,0.20631585547711317
521,0.20019249029922292
522,0.1937343513127212
523,0.18692855553419196
524,0.17976541274754165
525,0.1722385714444874
526,0.1643451299308838
527,0.15608571128756665
528,0.14746450125720933
529,0.13848924852232347
530,0.1291712272397687
531,0.11952516210021535
532,0.10956911658202895
533,0.09932434546409219
534,0.08881511304664791
535,0.0780684788996906
536,0.06711405330996811
537,0.055983724927156864
538,0.04471136341352455
539,0.0333325001754492
540,0.021883990497865824
541,0.010403660609410004
542,-0.0010700566231296449
543,-0.012498493542079991
544,-0.02384312316799786
