,0
2608,37
2609,36
2610,36
2611,36
2612,37
2613,37
2614,37
2615,36
2616,36
2617,35
2618,35
2619,35
2620,34
2621,34
2622,33
2623,33
2624,34
2625,36
2626,38
2627,41
2628,43
2629,43
2630,43
2631,42
2632,41
2633,40
2634,39
2635,39
2636,40
2637,41
2638,41
2639,40
2640,37
2641,34
2642,30
2643,28
2644,27
2645,27
2646,29
2647,32
2648,35
2649,36
2650,35
2651,34
2652,32
2653,32
2654,32
2655,33
2656,33
2657,33
2658,33
2659,32
2660,32
2661,33
2662,33
2663,33
2664,33
2665,33
2666,32
2667,31
2668,30
2669,29
2670,30
2671,30
2672,31
2673,32
2674,33
2675,33
2676,34
2677,33
2678,32
2679,30
2680,29
2681,28
2682,28
2683,30
2684,32
2685,33
2686,33
2687,31
2688,28
2689,25
2690,25
2691,26
2692,29
2693,32
2694,34
2695,35
2696,35
2697,35
2698,35
2699,35
2700,35
2701,35
2702,35
2703,35
2704,34
2705,34
2706,34
2707,34
2708,34
2709,33
2710,33
2711,34
2712,35
2713,36
2714,37
2715,36
2716,35
2717,34
2718,34
2719,36
2720,41
2721,46
2722,50
2723,52
2724,52
2725,49
2726,45
2727,42
2728,39
2729,38
2730,37
2731,36
2732,35
2733,33
2734,31
2735,29
2736,29
2737,31
2738,33
2739,36
2740,39
2741,40
2742,40
2743,38
2744,36
2745,33
2746,31
2747,30
2748,29
2749,28
2750,28
2751,27
2752,27
2753,27
2754,27
2755,28
2756,29
2757,29
2758,30
2759,30
2760,30
2761,29
2762,29
2763,28
2764,28
2765,27
2766,27
2767,27
2768,27
2769,26
2770,27
2771,27
2772,27
2773,27
2774,26
2775,26
2776,25
2777,25
2778,26
2779,27
2780,27
2781,28
2782,29
2783,30
2784,32
2785,35
2786,38
2787,41
2788,42
2789,42
2790,41
2791,39
2792,38
2793,37
2794,37
2795,36
2796,35
2797,34
2798,33
2799,33
2800,33
2801,34
2802,35
2803,36
2804,36
2805,36
2806,36
2807,37
2808,38
2809,40
2810,40
2811,40
2812,38
2813,36
2814,34
2815,34
2816,37
2817,41
2818,44
2819,47
2820,47
2821,45
2822,42
2823,40
2824,40
2825,42
2826,46
2827,49
2828,48
2829,45
2830,39
2831,34
2832,30
2833,29
